GEO_ID,NAME,S2401_C01_001E,S2401_C01_001M,S2401_C01_002E,S2401_C01_002M,PERC_Management,S2401_C01_018E,S2401_C01_018M,PERC_Service,S2401_C01_026E,S2401_C01_026M,PERC_Sales,S2401_C01_029E,S2401_C01_029M,PERC_Natural,S2401_C01_033E,S2401_C01_033M,PERC_Production
id,Geographic Area Name,Estimate!!Total!!16 years and over,Margin of Error!!Total MOE!!16 years and over,"Estimate!!Total!!16 years and over!!Management, business, science, and arts occupations","Margin of Error!!Total MOE!!16 years and over!!Management, business, science, and arts occupations","PERC_Management, business, science, and arts occupations",Estimate!!Total!!16 years and over!!Service occupations,Margin of Error!!Total MOE!!16 years and over!!Service occupations,PERC_Service occupations,Estimate!!Total!!16 years and over!!Sales and office occupations,Margin of Error!!Total MOE!!16 years and over!!Sales and office occupations,PERC_Sales,"Estimate!!Total!!16 years and over!!Natural resources, construction, and maintenance occupations","Margin of Error!!Total MOE!!16 years and over!!Natural resources, construction, and maintenance occupations",PERC_Natural,"Estimate!!Total!!16 years and over!!Production, transportation, and material moving occupations","Margin of Error!!Total MOE!!16 years and over!!Production, transportation, and material moving occupations",PERC_Production
1400000US36081085300,"Census Tract 853, Queens County, New York",2260,287,683,214,30.2212,656,211,29.0265,493,168,21.8142,157,112,6.9469,271,160,11.9912
1400000US36081085500,"Census Tract 855, Queens County, New York",3292,464,622,226,18.8943,1190,378,36.1482,907,270,27.5516,203,90,6.1665,370,167,11.2394
1400000US36081085700,"Census Tract 857, Queens County, New York",2576,229,534,153,20.7298,913,157,35.4425,603,157,23.4084,235,81,9.1227,291,95,11.2966
1400000US36081085900,"Census Tract 859, Queens County, New York",2698,383,638,170,23.6471,1197,356,44.3662,480,199,17.791,139,82,5.152,244,128,9.0437
1400000US36081086100,"Census Tract 861, Queens County, New York",1009,173,351,97,34.7869,295,93,29.2369,165,47,16.3528,79,52,7.8295,119,55,11.7939
1400000US36081086300,"Census Tract 863, Queens County, New York",3205,540,733,259,22.8705,1075,358,33.5413,562,232,17.5351,248,138,7.7379,587,220,18.3151
1400000US36081086400,"Census Tract 864, Queens County, New York",1385,188,301,78,21.7329,411,97,29.6751,389,93,28.0866,120,56,8.6643,164,74,11.8412
1400000US36081086500,"Census Tract 865, Queens County, New York",2336,378,499,181,21.3613,991,249,42.4229,475,191,20.3339,126,105,5.3938,245,127,10.488
1400000US36081086900,"Census Tract 869, Queens County, New York",882,170,187,52,21.2018,366,128,41.4966,166,69,18.8209,77,38,8.7302,86,36,9.7506
1400000US36081087100,"Census Tract 871, Queens County, New York",1162,177,406,105,34.9398,310,91,26.6781,271,76,23.3219,65,43,5.5938,110,54,9.4664
1400000US36081088400,"Census Tract 884, Queens County, New York",3665,518,1400,359,38.1992,556,221,15.1705,1071,301,29.2224,293,141,7.9945,345,144,9.4134
1400000US36081088901,"Census Tract 889.01, Queens County, New York",5204,775,1413,436,27.1522,1688,506,32.4366,1601,407,30.7648,219,145,4.2083,283,180,5.4381
1400000US36081089200,"Census Tract 892, Queens County, New York",3561,528,1493,459,41.9264,547,192,15.3609,891,252,25.0211,250,140,7.0205,380,150,10.6712
1400000US36081090700,"Census Tract 907, Queens County, New York",585,142,127,61,21.7094,186,78,31.7949,98,62,16.7521,71,41,12.1368,103,57,17.6068
1400000US36081091601,"Census Tract 916.01, Queens County, New York",1510,230,693,134,45.894,255,80,16.8874,252,87,16.6887,177,75,11.7219,133,79,8.8079
1400000US36081091602,"Census Tract 916.02, Queens County, New York",0,12,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0
1400000US36081091800,"Census Tract 918, Queens County, New York",0,12,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0
1400000US36081091900,"Census Tract 919, Queens County, New York",2566,378,484,145,18.862,871,218,33.9439,552,162,21.5121,231,114,9.0023,428,176,16.6797
1400000US36081092200,"Census Tract 922, Queens County, New York",988,109,638,83,64.5749,111,42,11.2348,173,68,17.5101,43,39,4.3522,23,21,2.3279
1400000US36081092500,"Census Tract 925, Queens County, New York",1515,250,312,98,20.5941,567,166,37.4257,373,105,24.6205,52,58,3.4323,211,90,13.9274
1400000US36081092800,"Census Tract 928, Queens County, New York",1707,213,1035,179,60.6327,176,76,10.3105,330,97,19.3322,85,62,4.9795,81,67,4.7452
1400000US36081092900,"Census Tract 929, Queens County, New York",3219,315,915,224,28.425,614,209,19.0742,864,233,26.8406,470,189,14.6008,356,152,11.0593
1400000US36081093401,"Census Tract 934.01, Queens County, New York",1604,203,841,194,52.4314,282,132,17.581,276,124,17.207,121,84,7.5436,84,58,5.2369
1400000US36081093402,"Census Tract 934.02, Queens County, New York",2265,253,1123,210,49.5806,266,98,11.7439,416,135,18.3664,237,110,10.4636,223,105,9.8455
1400000US36081093800,"Census Tract 938, Queens County, New York",1666,302,683,208,40.9964,236,142,14.1657,492,147,29.5318,114,90,6.8427,141,83,8.4634
1400000US36081093900,"Census Tract 939, Queens County, New York",2469,372,663,196,26.853,461,149,18.6715,837,216,33.9004,257,116,10.4091,251,100,10.1661
1400000US36081094201,"Census Tract 942.01, Queens County, New York",1597,196,501,147,31.3713,445,129,27.8647,375,122,23.4815,171,99,10.7076,105,84,6.5748
1400000US36081094202,"Census Tract 942.02, Queens County, New York",1822,274,745,164,40.8891,429,133,23.5456,375,137,20.5818,100,61,5.4885,173,99,9.4951
1400000US36081094203,"Census Tract 942.03, Queens County, New York",3783,638,1036,492,27.3857,1237,274,32.6989,577,170,15.2524,576,289,15.226,357,162,9.437
1400000US36081094500,"Census Tract 945, Queens County, New York",1607,250,592,137,36.8388,364,136,22.6509,388,150,24.1444,145,84,9.023,118,65,7.3429
1400000US36081094700,"Census Tract 947, Queens County, New York",938,142,217,55,23.1343,239,84,25.4797,178,51,18.9765,124,50,13.2196,180,70,19.1898
1400000US36081095400,"Census Tract 954, Queens County, New York",2149,347,789,188,36.7148,551,147,25.6398,382,155,17.7757,161,73,7.4919,266,181,12.3779
1400000US36081096400,"Census Tract 964, Queens County, New York",2504,350,927,221,37.0208,562,200,22.4441,532,142,21.246,260,112,10.3834,223,100,8.9058
1400000US36081097202,"Census Tract 972.02, Queens County, New York",1018,142,229,82,22.4951,398,112,39.0963,183,64,17.9764,52,50,5.1081,156,71,15.3242
1400000US36081097203,"Census Tract 972.03, Queens County, New York",2170,363,508,250,23.4101,906,220,41.7512,227,120,10.4608,168,143,7.7419,361,171,16.6359
1400000US36081097204,"Census Tract 972.04, Queens County, New York",1145,227,314,127,27.4236,411,138,35.8952,252,100,22.0087,38,52,3.3188,130,89,11.3537
1400000US36081097300,"Census Tract 973, Queens County, New York",782,141,386,96,49.3606,78,33,9.9744,239,81,30.5627,35,25,4.4757,44,31,5.6266
1400000US36081098100,"Census Tract 981, Queens County, New York",965,128,401,75,41.5544,128,54,13.2642,272,82,28.1865,70,42,7.2539,94,40,9.7409
1400000US36081098700,"Census Tract 987, Queens County, New York",1124,130,397,83,35.3203,208,69,18.5053,370,80,32.9181,98,44,8.7189,51,28,4.5374
1400000US36081099100,"Census Tract 991, Queens County, New York",3490,467,1718,284,49.2264,349,238,10,946,224,27.106,329,150,9.4269,148,93,4.2407
1400000US36081099200,"Census Tract 992, Queens County, New York",1418,269,296,112,20.8745,468,146,33.0042,303,108,21.3681,136,89,9.591,215,122,15.1622
1400000US36081099701,"Census Tract 997.01, Queens County, New York",1515,196,849,168,56.0396,87,61,5.7426,375,130,24.7525,114,77,7.5248,90,67,5.9406
1400000US36081099703,"Census Tract 997.03, Queens County, New York",1730,234,1024,200,59.1908,156,91,9.0173,391,120,22.6012,74,63,4.2775,85,61,4.9133
1400000US36081099704,"Census Tract 997.04, Queens County, New York",3084,383,1461,244,47.3735,482,208,15.6291,844,192,27.3671,184,117,5.9663,113,85,3.6641
1400000US36081099705,"Census Tract 997.05, Queens County, New York",1471,225,865,186,58.8035,187,105,12.7124,307,121,20.8702,46,38,3.1271,66,43,4.4867
1400000US36081099801,"Census Tract 998.01, Queens County, New York",4291,646,1413,422,32.9294,1057,267,24.633,1000,298,23.3046,281,158,6.5486,540,289,12.5845
1400000US36081099802,"Census Tract 998.02, Queens County, New York",2166,452,863,296,39.843,715,320,33.0102,391,193,18.0517,61,73,2.8163,136,84,6.2789
1400000US36081099900,"Census Tract 999, Queens County, New York",0,12,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0
1400000US36081100801,"Census Tract 1008.01, Queens County, New York",946,124,493,98,52.1142,147,68,15.5391,184,77,19.4503,39,27,4.1226,83,53,8.7738
1400000US36081100802,"Census Tract 1008.02, Queens County, New York",3894,455,1235,313,31.7155,1492,339,38.3154,661,204,16.9748,287,151,7.3703,219,140,5.624
1400000US36081101001,"Census Tract 1010.01, Queens County, New York",4028,834,1483,550,36.8173,1016,294,25.2234,893,275,22.1698,173,96,4.2949,463,340,11.4945
1400000US36081101002,"Census Tract 1010.02, Queens County, New York",1369,234,833,165,60.8473,192,115,14.0248,150,76,10.9569,48,60,3.5062,146,83,10.6647
1400000US36081101700,"Census Tract 1017, Queens County, New York",2585,260,1177,242,45.5319,276,133,10.677,521,154,20.1547,362,154,14.0039,249,139,9.6325
1400000US36081102900,"Census Tract 1029, Queens County, New York",1562,214,665,183,42.5736,134,58,8.5787,576,136,36.8758,79,65,5.0576,108,61,6.9142
1400000US36081103201,"Census Tract 1032.01, Queens County, New York",2551,416,305,130,11.9561,1108,214,43.4339,544,225,21.325,261,151,10.2313,333,115,13.0537
1400000US36081103202,"Census Tract 1032.02, Queens County, New York",3205,403,1225,208,38.2215,979,269,30.546,488,146,15.2262,261,134,8.1435,252,122,7.8627
1400000US36081103300,"Census Tract 1033, Queens County, New York",2115,238,974,169,46.052,430,131,20.331,521,122,24.6336,155,58,7.3286,35,28,1.6548
1400000US36081103900,"Census Tract 1039, Queens County, New York",3189,512,1132,272,35.497,602,225,18.8774,835,231,26.1838,210,131,6.5851,410,162,12.8567
1400000US36081104700,"Census Tract 1047, Queens County, New York",2703,327,938,239,34.7022,489,168,18.091,609,171,22.5305,272,132,10.0629,395,140,14.6134
1400000US36081105900,"Census Tract 1059, Queens County, New York",1628,254,816,214,50.1229,282,82,17.3219,297,86,18.2432,72,47,4.4226,161,71,9.8894
1400000US36081107201,"Census Tract 1072.01, Queens County, New York",1071,142,406,104,37.9085,196,74,18.3007,197,67,18.394,175,57,16.3399,97,43,9.057
1400000US36081107202,"Census Tract 1072.02, Queens County, New York",0,12,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0
1400000US36081108500,"Census Tract 1085, Queens County, New York",1052,140,411,95,39.0684,119,60,11.3118,299,100,28.4221,92,53,8.7452,131,57,12.4525
1400000US36081109300,"Census Tract 1093, Queens County, New York",1390,171,630,108,45.3237,227,90,16.3309,353,91,25.3957,123,61,8.8489,57,37,4.1007
1400000US36081109700,"Census Tract 1097, Queens County, New York",915,99,434,85,47.4317,112,54,12.2404,250,71,27.3224,67,37,7.3224,52,33,5.6831
1400000US36081109900,"Census Tract 1099, Queens County, New York",1452,192,615,158,42.3554,272,113,18.7328,339,109,23.3471,134,67,9.2287,92,58,6.3361
1400000US36081111300,"Census Tract 1113, Queens County, New York",1127,153,593,123,52.6176,119,106,10.559,255,70,22.6264,137,63,12.1562,23,22,2.0408
1400000US36081112300,"Census Tract 1123, Queens County, New York",1061,125,560,99,52.7804,179,68,16.8709,214,60,20.1697,52,45,4.901,56,33,5.278
1400000US36081112900,"Census Tract 1129, Queens County, New York",1069,135,564,95,52.7596,120,50,11.2254,304,95,28.4378,44,22,4.116,37,23,3.4612
1400000US36081113300,"Census Tract 1133, Queens County, New York",852,113,434,94,50.939,70,34,8.216,246,79,28.8732,60,46,7.0423,42,35,4.9296
1400000US36081113900,"Census Tract 1139, Queens County, New York",1548,213,506,122,32.6873,355,149,22.9328,396,118,25.5814,119,75,7.6873,172,93,11.1111
1400000US36081114100,"Census Tract 1141, Queens County, New York",1184,150,591,127,49.9155,181,55,15.2872,267,73,22.5507,53,28,4.4764,92,45,7.7703
1400000US36081114700,"Census Tract 1147, Queens County, New York",813,132,340,108,41.8204,195,86,23.9852,165,56,20.2952,47,39,5.7811,66,42,8.1181
1400000US36081115100,"Census Tract 1151, Queens County, New York",483,99,227,50,46.9979,104,41,21.5321,81,40,16.7702,32,36,6.6253,39,37,8.0745
1400000US36081115500,"Census Tract 1155, Queens County, New York",994,152,316,82,31.7907,319,86,32.0926,126,49,12.6761,143,62,14.3863,90,49,9.0543
1400000US36081115700,"Census Tract 1157, Queens County, New York",1410,188,256,80,18.156,398,145,28.227,526,161,37.305,72,77,5.1064,158,108,11.2057
1400000US36081115900,"Census Tract 1159, Queens County, New York",1935,251,478,133,24.7028,575,133,29.7158,665,165,34.3669,95,58,4.9096,122,65,6.3049
1400000US36081116100,"Census Tract 1161, Queens County, New York",1610,267,464,127,28.8199,563,131,34.9689,349,124,21.677,59,60,3.6646,175,77,10.8696
1400000US36081116300,"Census Tract 1163, Queens County, New York",4259,555,1037,302,24.3484,1473,405,34.5856,1089,255,25.5694,430,176,10.0963,230,111,5.4003
1400000US36081116700,"Census Tract 1167, Queens County, New York",795,144,225,67,28.3019,214,72,26.9182,135,69,16.9811,120,84,15.0943,101,50,12.7044
1400000US36081117100,"Census Tract 1171, Queens County, New York",1246,206,404,127,32.4238,386,117,30.9791,305,95,24.4783,72,40,5.7785,79,41,6.3403
1400000US36081117500,"Census Tract 1175, Queens County, New York",2369,280,933,190,39.3837,488,140,20.5994,510,145,21.5281,107,72,4.5167,331,126,13.9721
1400000US36081118100,"Census Tract 1181, Queens County, New York",878,145,362,90,41.2301,221,71,25.1708,166,63,18.9066,79,34,8.9977,50,35,5.6948
1400000US36081118500,"Census Tract 1185, Queens County, New York",1038,163,265,71,25.5299,324,104,31.2139,240,85,23.1214,90,51,8.6705,119,47,11.4644
1400000US36081118700,"Census Tract 1187, Queens County, New York",1184,198,255,76,21.5372,401,102,33.8682,230,100,19.4257,98,64,8.277,200,72,16.8919
1400000US36081118900,"Census Tract 1189, Queens County, New York",1047,168,281,74,26.8386,249,82,23.7822,242,81,23.1137,132,57,12.6074,143,66,13.6581
1400000US36081119100,"Census Tract 1191, Queens County, New York",1408,294,264,80,18.75,484,164,34.375,297,107,21.0938,143,77,10.1563,220,116,15.625
1400000US36081119300,"Census Tract 1193, Queens County, New York",1012,148,296,103,29.249,272,85,26.8775,192,59,18.9723,58,40,5.7312,194,77,19.17
1400000US36081119500,"Census Tract 1195, Queens County, New York",568,120,223,71,39.2606,94,52,16.5493,136,65,23.9437,73,57,12.8521,42,32,7.3944
1400000US36081119900,"Census Tract 1199, Queens County, New York",767,126,321,94,41.8514,149,75,19.4263,153,63,19.9478,36,33,4.6936,108,63,14.0808
1400000US36081120100,"Census Tract 1201, Queens County, New York",742,122,201,63,27.0889,253,59,34.097,160,69,21.5633,51,38,6.8733,77,44,10.3774
1400000US36081120300,"Census Tract 1203, Queens County, New York",638,155,227,92,35.5799,153,58,23.9812,78,43,12.2257,47,34,7.3668,133,70,20.8464
1400000US36081120500,"Census Tract 1205, Queens County, New York",951,197,165,81,17.3502,383,134,40.2734,206,98,21.6614,28,33,2.9443,169,92,17.7708
1400000US36081120700,"Census Tract 1207, Queens County, New York",1390,136,480,99,34.5324,322,108,23.1655,355,83,25.5396,127,48,9.1367,106,38,7.6259
1400000US36081121100,"Census Tract 1211, Queens County, New York",0,12,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0
1400000US36081121500,"Census Tract 1215, Queens County, New York",2066,226,704,141,34.0755,596,163,28.848,399,119,19.3127,104,58,5.0339,263,94,12.7299
1400000US36081122300,"Census Tract 1223, Queens County, New York",1878,258,616,180,32.8009,493,189,26.2513,365,142,19.4356,205,89,10.9159,199,116,10.5964
1400000US36081122701,"Census Tract 1227.01, Queens County, New York",5694,721,1577,350,27.6958,1306,482,22.9364,1752,609,30.7692,679,275,11.9248,380,172,6.6737
1400000US36081122702,"Census Tract 1227.02, Queens County, New York",2601,452,540,207,20.7612,752,254,28.912,720,209,27.6817,209,181,8.0354,380,205,14.6098
1400000US36081124100,"Census Tract 1241, Queens County, New York",1972,309,797,194,40.4158,340,136,17.2414,542,193,27.4848,150,98,7.6065,143,79,7.2515
1400000US36081124700,"Census Tract 1247, Queens County, New York",1474,252,722,190,48.9824,331,145,22.4559,276,109,18.7246,83,62,5.6309,62,40,4.2062
1400000US36081125700,"Census Tract 1257, Queens County, New York",1402,197,465,130,33.1669,367,120,26.1769,306,125,21.826,91,54,6.4907,173,79,12.3395
1400000US36081126500,"Census Tract 1265, Queens County, New York",724,131,384,98,53.0387,97,49,13.3978,177,66,24.4475,34,23,4.6961,32,21,4.4199
1400000US36081126700,"Census Tract 1267, Queens County, New York",1878,275,622,163,33.1203,400,110,21.2993,593,151,31.5761,96,53,5.1118,167,78,8.8924
1400000US36081127700,"Census Tract 1277, Queens County, New York",1435,197,659,142,45.9233,113,70,7.8746,446,123,31.0801,140,70,9.7561,77,41,5.3659
1400000US36081128300,"Census Tract 1283, Queens County, New York",0,12,0,12,0,0,12,0,0,12,0,0,12,0,0,12,0
1400000US36081129102,"Census Tract 1291.02, Queens County, New York",1834,207,977,160,53.2715,166,100,9.0513,382,121,20.8288,167,72,9.1058,142,78,7.7426
1400000US36081129103,"Census Tract 1291.03, Queens County, New York",2009,239,1112,138,55.3509,319,125,15.8785,413,116,20.5575,70,49,3.4843,95,50,4.7287
1400000US36081129104,"Census Tract 1291.04, Queens County, New York",2386,265,1138,203,47.6949,269,104,11.2741,605,136,25.3562,152,78,6.3705,222,161,9.3043
1400000US36081130100,"Census Tract 1301, Queens County, New York",1787,291,996,144,55.7359,177,72,9.9049,370,144,20.7051,51,46,2.8539,193,97,10.8002
1400000US36081133300,"Census Tract 1333, Queens County, New York",1644,276,706,148,42.944,387,175,23.5401,381,134,23.1752,89,64,5.4136,81,50,4.927
1400000US36081133900,"Census Tract 1339, Queens County, New York",562,94,326,71,58.0071,56,47,9.9644,123,41,21.8861,6,10,1.0676,51,35,9.0747
1400000US36081134100,"Census Tract 1341, Queens County, New York",1652,231,718,163,43.4625,202,98,12.2276,524,151,31.7191,68,53,4.1162,140,81,8.4746
1400000US36081134700,"Census Tract 1347, Queens County, New York",5183,497,2166,420,41.7905,867,330,16.7278,1618,358,31.2174,84,62,1.6207,448,183,8.6436
1400000US36081136700,"Census Tract 1367, Queens County, New York",3062,358,1019,257,33.2789,572,225,18.6806,1001,291,32.6911,166,132,5.4213,304,137,9.9282
1400000US36081137700,"Census Tract 1377, Queens County, New York",3232,400,1113,286,34.4369,512,205,15.8416,969,229,29.9814,279,136,8.6324,359,146,11.1077
1400000US36081138501,"Census Tract 1385.01, Queens County, New York",2278,288,1026,184,45.0395,343,113,15.0571,550,162,24.144,241,129,10.5795,118,64,5.18
1400000US36081138502,"Census Tract 1385.02, Queens County, New York",17,25,17,25,100,0,12,0,0,12,0,0,12,0,0,12,0
1400000US36081139900,"Census Tract 1399, Queens County, New York",846,99,404,91,47.7541,109,46,12.8842,227,48,26.8322,81,42,9.5745,25,22,2.9551
1400000US36081140300,"Census Tract 1403, Queens County, New York",1242,150,566,95,45.5717,296,104,23.8325,239,78,19.2432,80,45,6.4412,61,31,4.9114
1400000US36081140901,"Census Tract 1409.01, Queens County, New York",450,58,205,48,45.5556,74,31,16.4444,92,42,20.4444,17,19,3.7778,62,29,13.7778
1400000US36081140902,"Census Tract 1409.02, Queens County, New York",1435,156,581,111,40.4878,253,92,17.6307,294,71,20.4878,110,50,7.6655,197,78,13.7282
1400000US36081141700,"Census Tract 1417, Queens County, New York",2245,301,946,200,42.1381,299,96,13.3185,648,166,28.8641,223,100,9.9332,129,70,5.7461
1400000US36081142900,"Census Tract 1429, Queens County, New York",1728,242,702,169,40.625,267,126,15.4514,375,109,21.7014,175,86,10.1273,209,95,12.0949
1400000US36081143500,"Census Tract 1435, Queens County, New York",1161,160,563,119,48.4927,152,60,13.0922,296,90,25.4953,82,42,7.0629,68,38,5.857
1400000US36081144100,"Census Tract 1441, Queens County, New York",1574,250,839,165,53.3037,222,87,14.1042,321,119,20.3939,124,77,7.878,68,44,4.3202
