GEO_ID,NAME,S0101_C01_001E,S0101_C01_001M,S0101_C03_001E,S0101_C03_001M,CALC_MALE,S0101_C04_001M,CALC_50_UP,PERC_50_UP
id,Geographic Area Name,Estimate!!Total!!Total population,Margin of Error!!Total MOE!!Total population,Estimate!!Male!!Total population,Margin of Error!!Male MOE!!Total population,Estimate!!Percent Male!!Total population,Margin of Error!!Percent Male MOE!!Total population,Estimate!!Total!!Total population!!AGE!!50 and over,Estimate!!Total!!Total population!!AGE!!50 and over
1400000US36047054300,"Census Tract 543, Kings County, New York",408,129,254,82,62.2549,(X),68,16.6667
1400000US36047054400,"Census Tract 544, Kings County, New York",3764,508,1838,262,48.8310,(X),1474,39.1605
1400000US36047054500,"Census Tract 545, Kings County, New York",8529,765,3866,481,45.3277,(X),2569,30.1208
1400000US36047054600,"Census Tract 546, Kings County, New York",4730,350,2290,247,48.4144,(X),1714,36.2368
1400000US36047054700,"Census Tract 547, Kings County, New York",5444,570,2490,351,45.7384,(X),849,15.5952
1400000US36047054800,"Census Tract 548, Kings County, New York",2046,272,933,144,45.6012,(X),778,38.0254
1400000US36047054900,"Census Tract 549, Kings County, New York",3999,317,2021,207,50.5376,(X),464,11.6029
1400000US36047055000,"Census Tract 550, Kings County, New York",3330,295,1689,218,50.7207,(X),1171,35.1652
1400000US36047055100,"Census Tract 551, Kings County, New York",5269,565,2609,344,49.5160,(X),1227,23.2872
1400000US36047055200,"Census Tract 552, Kings County, New York",3296,235,1522,180,46.1772,(X),1190,36.1044
1400000US36047055300,"Census Tract 553, Kings County, New York",2953,270,1458,201,49.3735,(X),588,19.9120
1400000US36047055400,"Census Tract 554, Kings County, New York",4444,456,2066,272,46.4896,(X),1379,31.0306
1400000US36047055500,"Census Tract 555, Kings County, New York",6877,464,3799,341,55.2421,(X),791,11.5021
1400000US36047055600,"Census Tract 556, Kings County, New York",3678,461,1820,250,49.4834,(X),1203,32.7080
1400000US36047055700,"Census Tract 557, Kings County, New York",1933,213,1068,147,55.2509,(X),328,16.9684
1400000US36047055800,"Census Tract 558, Kings County, New York",2398,249,1232,137,51.3761,(X),924,38.5321
1400000US36047056000,"Census Tract 560, Kings County, New York",3518,258,1755,221,49.8863,(X),1556,44.2297
1400000US36047056100,"Census Tract 561, Kings County, New York",3394,297,1676,187,49.3813,(X),825,24.3076
1400000US36047056200,"Census Tract 562, Kings County, New York",1713,224,865,128,50.4962,(X),748,43.6661
1400000US36047056300,"Census Tract 563, Kings County, New York",5071,589,2629,405,51.8438,(X),1461,28.8109
1400000US36047056400,"Census Tract 564, Kings County, New York",2519,204,1304,141,51.7666,(X),1014,40.2541
1400000US36047056500,"Census Tract 565, Kings County, New York",3081,356,1485,228,48.1986,(X),749,24.3103
1400000US36047056600,"Census Tract 566, Kings County, New York",2876,274,1281,178,44.5410,(X),1157,40.2295
1400000US36047056800,"Census Tract 568, Kings County, New York",1548,171,742,113,47.9328,(X),716,46.2532
1400000US36047056900,"Census Tract 569, Kings County, New York",1580,144,765,99,48.4177,(X),363,22.9747
1400000US36047057000,"Census Tract 570, Kings County, New York",3494,316,1566,208,44.8197,(X),1771,50.6869
1400000US36047057100,"Census Tract 571, Kings County, New York",3873,438,1864,327,48.1281,(X),1170,30.2091
1400000US36047057200,"Census Tract 572, Kings County, New York",5427,480,2235,389,41.1830,(X),1953,35.9867
1400000US36047057300,"Census Tract 573, Kings County, New York",2410,324,1019,165,42.2822,(X),539,22.3651
1400000US36047057400,"Census Tract 574, Kings County, New York",2907,314,1467,185,50.4644,(X),1328,45.6828
1400000US36047057500,"Census Tract 575, Kings County, New York",3702,367,1818,271,49.1086,(X),1067,28.8223
1400000US36047057600,"Census Tract 576, Kings County, New York",3045,250,1528,134,50.1806,(X),1286,42.2332
1400000US36047057800,"Census Tract 578, Kings County, New York",3391,405,1645,239,48.5108,(X),1154,34.0313
1400000US36047057900,"Census Tract 579, Kings County, New York",1117,216,515,208,46.1056,(X),255,22.8290
1400000US36047058000,"Census Tract 580, Kings County, New York",4129,463,2079,271,50.3512,(X),1213,29.3776
1400000US36047058200,"Census Tract 582, Kings County, New York",2759,448,1431,281,51.8666,(X),750,27.1838
1400000US36047058400,"Census Tract 584, Kings County, New York",3415,389,1511,208,44.2460,(X),1338,39.1801
1400000US36047058600,"Census Tract 586, Kings County, New York",2901,326,1453,190,50.0862,(X),1062,36.6081
1400000US36047058800,"Census Tract 588, Kings County, New York",3411,381,1528,256,44.7962,(X),1462,42.8613
1400000US36047058900,"Census Tract 589, Kings County, New York",1690,154,766,122,45.3254,(X),451,26.6864
1400000US36047059000,"Census Tract 590, Kings County, New York",1979,204,956,119,48.3072,(X),668,33.7544
1400000US36047059100,"Census Tract 591, Kings County, New York",3979,275,2056,216,51.6713,(X),1010,25.3833
1400000US36047059200,"Census Tract 592, Kings County, New York",4229,515,1848,250,43.6983,(X),1787,42.2559
1400000US36047059300,"Census Tract 593, Kings County, New York",2194,219,1097,168,50.0000,(X),555,25.2963
1400000US36047059401,"Census Tract 594.01, Kings County, New York",7457,819,3619,563,48.5316,(X),3227,43.2748
1400000US36047059402,"Census Tract 594.02, Kings County, New York",5309,486,2554,320,48.1070,(X),2361,44.4717
1400000US36047059600,"Census Tract 596, Kings County, New York",2309,300,1068,131,46.2538,(X),1329,57.5574
1400000US36047059800,"Census Tract 598, Kings County, New York",3541,480,1909,313,53.9113,(X),1125,31.7707
1400000US36047060000,"Census Tract 600, Kings County, New York",6700,568,3629,410,54.1642,(X),2307,34.4328
1400000US36047060600,"Census Tract 606, Kings County, New York",2777,330,1341,183,48.2895,(X),1297,46.7051
1400000US36047060800,"Census Tract 608, Kings County, New York",3424,353,1665,231,48.6273,(X),1326,38.7266
1400000US36047061002,"Census Tract 610.02, Kings County, New York",4091,367,2057,230,50.2811,(X),1903,46.5167
1400000US36047061003,"Census Tract 610.03, Kings County, New York",1792,274,830,182,46.3170,(X),434,24.2188
1400000US36047061004,"Census Tract 610.04, Kings County, New York",6371,561,2823,383,44.3102,(X),3110,48.8149
1400000US36047061200,"Census Tract 612, Kings County, New York",1029,161,498,92,48.3965,(X),465,45.1895
1400000US36047061600,"Census Tract 616, Kings County, New York",1465,275,703,113,47.9863,(X),987,67.3720
1400000US36047062000,"Census Tract 620, Kings County, New York",1817,232,977,168,53.7700,(X),808,44.4689
1400000US36047062200,"Census Tract 622, Kings County, New York",2842,424,1316,248,46.3054,(X),1462,51.4426
1400000US36047062600,"Census Tract 626, Kings County, New York",2739,297,1213,162,44.2862,(X),1190,43.4465
1400000US36047062800,"Census Tract 628, Kings County, New York",4588,443,2308,296,50.3051,(X),1741,37.9468
1400000US36047063200,"Census Tract 632, Kings County, New York",1604,245,778,150,48.5037,(X),814,50.7481
1400000US36047063600,"Census Tract 636, Kings County, New York",1464,134,647,78,44.1940,(X),625,42.6913
1400000US36047063800,"Census Tract 638, Kings County, New York",1966,192,1000,130,50.8647,(X),849,43.1841
1400000US36047064000,"Census Tract 640, Kings County, New York",1794,240,904,130,50.3902,(X),704,39.2419
1400000US36047064200,"Census Tract 642, Kings County, New York",2276,257,1143,153,50.2197,(X),977,42.9262
1400000US36047064400,"Census Tract 644, Kings County, New York",3021,297,1556,197,51.5061,(X),820,27.1433
1400000US36047064600,"Census Tract 646, Kings County, New York",2297,210,1132,140,49.2817,(X),655,28.5155
1400000US36047064800,"Census Tract 648, Kings County, New York",2191,254,1109,193,50.6162,(X),685,31.2643
1400000US36047065000,"Census Tract 650, Kings County, New York",1576,268,726,134,46.0660,(X),680,43.1472
1400000US36047065200,"Census Tract 652, Kings County, New York",1121,170,569,112,50.7583,(X),611,54.5049
1400000US36047065400,"Census Tract 654, Kings County, New York",1486,181,722,113,48.5868,(X),740,49.7981
1400000US36047065600,"Census Tract 656, Kings County, New York",1774,153,860,116,48.4780,(X),674,37.9932
1400000US36047065800,"Census Tract 658, Kings County, New York",1963,229,938,167,47.7840,(X),859,43.7596
1400000US36047066000,"Census Tract 660, Kings County, New York",2231,192,1198,154,53.6979,(X),862,38.6374
1400000US36047066200,"Census Tract 662, Kings County, New York",1663,174,711,101,42.7541,(X),789,47.4444
1400000US36047066600,"Census Tract 666, Kings County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36047067000,"Census Tract 670, Kings County, New York",2888,270,1256,162,43.4903,(X),958,33.1717
1400000US36047067200,"Census Tract 672, Kings County, New York",1685,263,918,192,54.4807,(X),607,36.0237
1400000US36047067400,"Census Tract 674, Kings County, New York",1972,317,945,146,47.9209,(X),828,41.9878
1400000US36047067600,"Census Tract 676, Kings County, New York",1797,344,882,214,49.0818,(X),664,36.9505
1400000US36047067800,"Census Tract 678, Kings County, New York",2681,305,1209,161,45.0951,(X),1176,43.8642
1400000US36047068000,"Census Tract 680, Kings County, New York",2293,224,1162,204,50.6760,(X),770,33.5805
1400000US36047068200,"Census Tract 682, Kings County, New York",3112,434,1569,272,50.4177,(X),1242,39.9100
1400000US36047068600,"Census Tract 686, Kings County, New York",1776,224,813,120,45.7770,(X),706,39.7523
1400000US36047068800,"Census Tract 688, Kings County, New York",1647,184,762,119,46.2659,(X),753,45.7195
1400000US36047069000,"Census Tract 690, Kings County, New York",2146,335,934,173,43.5228,(X),644,30.0093
1400000US36047069200,"Census Tract 692, Kings County, New York",2918,253,1472,191,50.4455,(X),982,33.6532
1400000US36047069601,"Census Tract 696.01, Kings County, New York",3704,447,1780,261,48.0562,(X),1281,34.5842
1400000US36047069602,"Census Tract 696.02, Kings County, New York",6168,630,3206,438,51.9780,(X),2150,34.8573
1400000US36047069800,"Census Tract 698, Kings County, New York",1392,142,637,87,45.7615,(X),598,42.9598
1400000US36047070000,"Census Tract 700, Kings County, New York",1616,206,807,101,49.9381,(X),621,38.4282
1400000US36047070201,"Census Tract 702.01, Kings County, New York",6073,764,2963,485,48.7897,(X),2796,46.0398
1400000US36047070202,"Census Tract 702.02, Kings County, New York",24,18,16,11,66.6667,(X),12,50.0000
1400000US36047070203,"Census Tract 702.03, Kings County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36047070600,"Census Tract 706, Kings County, New York",3104,407,1350,217,43.4923,(X),1091,35.1482
1400000US36047072000,"Census Tract 720, Kings County, New York",2141,194,1018,172,47.5479,(X),614,28.6782
1400000US36047072200,"Census Tract 722, Kings County, New York",3014,362,1208,227,40.0796,(X),1225,40.6437
1400000US36047072400,"Census Tract 724, Kings County, New York",1841,195,801,122,43.5090,(X),794,43.1287
1400000US36047072600,"Census Tract 726, Kings County, New York",2251,293,1199,215,53.2652,(X),982,43.6251
1400000US36047072800,"Census Tract 728, Kings County, New York",3811,446,1550,250,40.6717,(X),1506,39.5172
1400000US36047073000,"Census Tract 730, Kings County, New York",2302,244,1021,152,44.3527,(X),935,40.6169
1400000US36047073200,"Census Tract 732, Kings County, New York",2355,242,1055,179,44.7983,(X),971,41.2314
1400000US36047073400,"Census Tract 734, Kings County, New York",2021,289,1002,166,49.5794,(X),755,37.3577
1400000US36047073600,"Census Tract 736, Kings County, New York",3478,440,1787,295,51.3801,(X),1049,30.1610
1400000US36047073800,"Census Tract 738, Kings County, New York",4203,519,2137,365,50.8446,(X),962,22.8884
1400000US36047074000,"Census Tract 740, Kings County, New York",3636,380,1597,293,43.9219,(X),1194,32.8383
1400000US36047074200,"Census Tract 742, Kings County, New York",3359,309,1603,194,47.7225,(X),1066,31.7356
1400000US36047074400,"Census Tract 744, Kings County, New York",2704,278,1423,152,52.6257,(X),615,22.7441
1400000US36047074600,"Census Tract 746, Kings County, New York",2637,256,1504,184,57.0345,(X),817,30.9822
1400000US36047074800,"Census Tract 748, Kings County, New York",1929,289,923,189,47.8486,(X),546,28.3048
1400000US36047075000,"Census Tract 750, Kings County, New York",2711,279,1382,174,50.9775,(X),760,28.0339
1400000US36047075200,"Census Tract 752, Kings County, New York",1047,134,534,83,51.0029,(X),443,42.3114
1400000US36047075400,"Census Tract 754, Kings County, New York",1466,175,761,116,51.9100,(X),575,39.2224
1400000US36047075600,"Census Tract 756, Kings County, New York",1996,174,1055,126,52.8557,(X),678,33.9679
1400000US36047075800,"Census Tract 758, Kings County, New York",1633,182,755,117,46.2339,(X),816,49.9694
1400000US36047076000,"Census Tract 760, Kings County, New York",3108,324,1527,225,49.1313,(X),890,28.6358
1400000US36047076200,"Census Tract 762, Kings County, New York",4651,558,2233,370,48.0112,(X),1336,28.7250
1400000US36047076400,"Census Tract 764, Kings County, New York",3815,417,1724,261,45.1900,(X),1200,31.4548
1400000US36047076600,"Census Tract 766, Kings County, New York",2294,219,972,120,42.3714,(X),793,34.5684
1400000US36047076800,"Census Tract 768, Kings County, New York",3183,331,1497,164,47.0311,(X),1038,32.6107
1400000US36047077000,"Census Tract 770, Kings County, New York",3065,451,1309,234,42.7080,(X),696,22.7080
1400000US36047077200,"Census Tract 772, Kings County, New York",2896,305,1142,188,39.4337,(X),1177,40.6423
1400000US36047077400,"Census Tract 774, Kings County, New York",3620,503,1551,242,42.8453,(X),887,24.5028
1400000US36047077600,"Census Tract 776, Kings County, New York",3723,366,1499,231,40.2632,(X),1446,38.8396
1400000US36047078000,"Census Tract 780, Kings County, New York",2210,282,910,168,41.1765,(X),853,38.5973
1400000US36047078200,"Census Tract 782, Kings County, New York",5030,480,2126,289,42.2664,(X),1687,33.5388
1400000US36047078400,"Census Tract 784, Kings County, New York",2558,280,1184,163,46.2862,(X),973,38.0375
1400000US36047078600,"Census Tract 786, Kings County, New York",4910,495,2165,286,44.0937,(X),1548,31.5275
1400000US36047078800,"Census Tract 788, Kings County, New York",3198,307,1328,194,41.5260,(X),790,24.7029
1400000US36047079000,"Census Tract 790, Kings County, New York",5257,649,2065,384,39.2810,(X),1473,28.0198
1400000US36047079200,"Census Tract 792, Kings County, New York",3338,525,1462,275,43.7987,(X),1034,30.9766
1400000US36047079400,"Census Tract 794, Kings County, New York",1669,225,811,169,48.5920,(X),629,37.6872
1400000US36047079601,"Census Tract 796.01, Kings County, New York",4695,551,1857,374,39.5527,(X),1450,30.8839
1400000US36047079602,"Census Tract 796.02, Kings County, New York",4650,545,2133,296,45.8710,(X),1435,30.8602
1400000US36047079801,"Census Tract 798.01, Kings County, New York",2784,305,1335,232,47.9526,(X),904,32.4713
1400000US36047079802,"Census Tract 798.02, Kings County, New York",5683,602,2481,407,43.6565,(X),1141,20.0774
1400000US36047080000,"Census Tract 800, Kings County, New York",3907,464,1800,276,46.0712,(X),1497,38.3158
1400000US36047080200,"Census Tract 802, Kings County, New York",4859,480,2183,393,44.9269,(X),1510,31.0764
1400000US36047080400,"Census Tract 804, Kings County, New York",3283,409,1477,269,44.9893,(X),1209,36.8261
1400000US36047080600,"Census Tract 806, Kings County, New York",3743,399,1665,262,44.4830,(X),790,21.1061
1400000US36047080800,"Census Tract 808, Kings County, New York",1117,228,517,132,46.2847,(X),700,62.6679
1400000US36047081000,"Census Tract 810, Kings County, New York",2399,378,1112,234,46.3526,(X),796,33.1805
1400000US36047081400,"Census Tract 814, Kings County, New York",2792,336,1278,230,45.7736,(X),1151,41.2249
1400000US36047081600,"Census Tract 816, Kings County, New York",2573,276,1178,193,45.7831,(X),774,30.0816
1400000US36047081800,"Census Tract 818, Kings County, New York",4631,667,2323,487,50.1620,(X),1385,29.9071
1400000US36047082000,"Census Tract 820, Kings County, New York",5193,572,2473,395,47.6218,(X),1481,28.5192
1400000US36047082200,"Census Tract 822, Kings County, New York",7485,866,3370,480,45.0234,(X),2321,31.0087
1400000US36047082400,"Census Tract 824, Kings County, New York",4470,434,1855,262,41.4989,(X),1323,29.5973
1400000US36047082600,"Census Tract 826, Kings County, New York",5311,619,2356,323,44.3608,(X),1844,34.7204
1400000US36047082800,"Census Tract 828, Kings County, New York",4013,441,1766,233,44.0070,(X),1128,28.1086
1400000US36047083000,"Census Tract 830, Kings County, New York",6184,917,2595,501,41.9631,(X),1808,29.2367
1400000US36047083200,"Census Tract 832, Kings County, New York",2089,218,929,164,44.4710,(X),781,37.3863
1400000US36047083400,"Census Tract 834, Kings County, New York",1554,218,663,110,42.6641,(X),632,40.6692
1400000US36047083600,"Census Tract 836, Kings County, New York",2202,231,1013,141,46.0036,(X),920,41.7802
